url,title,description,director,stars,year,runtime,genre,rating,imdb_score,metascore,gross
https://www.imdb.com/title/tt11285812/,Nightmare Side: Delusional,"A young student that always following the Nightmare Side radio broadcast and always being her nightmare, as if its were real.",Joel Fadly,"Gege Elisa, Fay Nabila Rizka, Melissa Karim, Ajil Ditto",2019,100,Horror,13+,7.8,,
https://www.imdb.com/title/tt22029884/,"Crazy, Stupid, Love","Surya goes to Yogyakarta by night bus and sits next to Asti, whom he saves from pranksters. Unexpectedly, the meeting with Asti changes Surya's life, both in love and in his relationship with his parents.",Ainun Ridho,"Dimas Anggara, Susan Sameh, Chicco Kurniawan, Tania Ayu Siregar",2022,107,"Comedy, Drama, Romance",13+,8.4,,
https://www.imdb.com/title/tt9511256/,Preman Pensiun,"After three years, the business of Muslihat, who has retired as a thug, has a problem. He also faces new problems when her daughter grows up and visited by the boys. The friction between his former subordinates also starts to happen again.",Aris Nugraha,"Epy Kusnandar, Tia Arifin, Soraya Rasyid, Dedi Moch Jamasari",2019,94,"Comedy, Crime, Drama",TV-14,6.8,,
https://www.imdb.com/title/tt4766568/,Halfworlds,"A parallel world of bloodthirsty creatures from South East Asian mythology has lived alongside humans for generations. They take on the appearance of humans themselves, and have been carefully concealed for centuries by a powerful family.",,"Arifin Putra, Reza Rahadian, Bront Palarae, Alex Abbad",2015,60,"Fantasy, Horror, Mystery",,5.9,,
https://www.imdb.com/title/tt14892248/,Death Knot,"Hari and her sister return to the village where they were born after the death of their mother, a practitioner of black magic. But the inexplicable suicides of several villagers cause the hostility towards the two to explode.",Cornelio Sunny,"Djenar Maesa Ayu, Morgan Oey, Widika Darsih Sidmore, Cornelio Sunny",2021,103,Horror,,6.2,,
https://www.imdb.com/title/tt5874502/,Rudy Habibie,"This movie follows the story of the 3rd President of Indonesia, B.J. Habibie, young life when he was studying in the university in Germany, his struggle life as a student, and his love life before he eventually dates Ainun.",Hanung Bramantyo,"Reza Rahadian, Chelsea Islan, Ernest Prakasa, Indah Permatasari",2016,124,"Biography, Drama, Romance",TV-14,7.5,,
https://www.imdb.com/title/tt23135750/,Anak Titipan Setan,"Eyang Susana made a gift agreement with a demon named 'Jaran Penoleh'. The agreement made her have to prepare sacrifices in the form of 10 year old children to the devil. If can't, then Eyang Susana's life will be at stake.","Erwin Arnada, Wahyuddin Hasani Widodo","Gisella Anastasia, Ingrid Widjanarko, Annisa Hertami, Nano Asmorodono",2023,108,Horror,17+,5.5,,
https://www.imdb.com/title/tt6506146/,The 3rd Eye,"When her little sister claims she sees the dead, Alia consults a psychic, who opens her own eyes to the vengeful ghosts haunting their childhood home.",Rocky Soraya,"Jessica Mila, Denny Sumargo, Citra Prima, Bianca Hello",2017,107,"Drama, Fantasy, Horror",TV-MA,5.1,,
https://www.imdb.com/title/tt22507774/,Puspa Indah Taman Hati,"Galih, a successful solo singer, meets Marlina, a girl resembling his past love Ratna, as they navigate their feelings and past connections.",Monty Tiwa,"Prilly Latuconsina, Yesaya Abraham, Dewi Gita, Lukman Sardi",2023,,Drama,,,,
https://www.imdb.com/title/tt13729220/,Photocopier,"After losing her scholarship when photos of her at a party surface online, a student pairs with a photocopy worker to piece together what happened.",Wregas Bhanuteja,"Shenina Cinnamon, Dea Panendra, Giulio Parengkuan, Jerome Kurnia",2021,130,"Crime, Drama, Mystery",TV-MA,6.8,,
https://www.imdb.com/title/tt5305352/,Valentine,"Man recruits girl under the guise of making a movie, while really trying to turn her into a masked vigilante.","Agus Hermansyah Mawardy, Ubay Fox, Agus Pestol","Estelle Linden, Arie Dagienkz, Matthew Settle, Ahmad Affandy",2017,97,"Action, Adventure, Crime",TV-14,4.8,,
https://www.imdb.com/title/tt15788948/,One Night Stand,A young man's trip to attend a funeral and a wedding on the same day leads to a journey of self-discovery when he's captivated by a chance encounter.,Adriyanto Dewo,"Jourdy Pranata, Putri Marino, Elang El Gibran, Tegar Satrya",2021,80,"Drama, Romance",,6.3,,
https://www.imdb.com/title/tt16258352/,Layangan Putus,"Layangan Putus tells the story of Aris and Kinan, a couple who have a harmonious and loving relationship. In the midst of the joy of welcoming the second baby, however, Kinan smells the infidelity of her husband.",,"Graciella Abigail, Reza Rahadian, Putri Marino, Anya Geraldine",2021-2022,42,"Drama, Romance",Not Rated,7.7,,
https://www.imdb.com/title/tt10495934/,Wedding Agreement,Tari (Indah Permatasari) is immediately confronted with a marriage agreement with Bian (Refal Hady) which says that they would divorce within one year because their marriage is only for the sake of his parents.,Archie Hekagery,"Indah Permatasari, Refal Hady, Aghniny Haque, Jeff Smith",2019,100,"Drama, Romance",17+,7.0,,
https://www.imdb.com/title/tt18163750/,Father & Son,An unpopular teenager meets his father who has become a spirit after his death. His father guides him in finding love and rising against the bullies at school.,Danial Rifki,"Juan Bione Subiantoro, Dwi Sasono, Cassandra Lee, Kinaryosih",2022,76,"Drama, Fantasy",R13+,7.8,,
https://www.imdb.com/title/tt8617648/,Santet,A man and his family return home to see his ailing mother only to find out that she has been overcome by black magic.,Helfi C.H. Kardit,"Kelly Brook, Marcellino Lafrand, Ayu Dyah Pasha, Ray Sahetapy",2018,85,Horror,17+,3.8,,
https://www.imdb.com/title/tt24224080/,Jendela Seribu Sungai,Three children with stifled dreams meet a mentor who helps them overcome societal expectations and pursue their true passions.,Jay Sukmo,"Bima Sena, Halisa Naura, Sheryl Drisanna Kuntadi, M Dicky Syafii",2023,102,"Adventure, Drama",SU,7.5,,
https://www.imdb.com/title/tt9160032/,Brata,"A corpse was found in a dispute building with a Cepot mask covered its face, a task force detective led by Brata must solve the mysterious murder case involving power beyond their reach.",,"Oka Antara, Rendy Kjaernett, Laura Basuki, Yayu A.W. Unru",2018-2020,42,"Crime, Drama, Thriller",13+,8.9,,
https://www.imdb.com/title/tt13484872/,Stealing Raden Saleh,"To save his father, a master forger sets out to steal an invaluable painting with the help of a motley crew of specialists.",Angga Dwimas Sasongko,"Iqbaal Dhiafakhri Ramadhan, Angga Yunanda, Rachel Amanda, Umay Shahab",2022,154,"Action, Crime, Drama",TV-14,7.3,,
https://www.imdb.com/title/tt0315367/,Catatan Si Boy,A college student from a rich family had a relationship with a girl from his college but the couple's love was objected by her parents.,Nasri Cheppy,"Didi Petet, Onky Alexander, Ayu Azhari, Meriam Bellina",1987,,Drama,,6.6,,
https://www.imdb.com/title/tt8237172/,Gundala,Indonesia's preeminent comic book superhero and his alter ego Sancaka enter the cinematic universe to battle the wicked Pengkor and his diabolical squad of orphan assassins.,Joko Anwar,"Abimana Aryasatya, Tara Basro, Bront Palarae, Ario Bayu",2019,123,"Action, Adventure, Drama",TV-14,6.1,,
https://www.imdb.com/title/tt1031540/,Ajian Ratu Laut Kidul,Magician Anggoro mangles sorceress Lestari and banishes her to the woods. She becomes suicidal until Ki Jagasatru comes from the South Seas with a recipe for revenge.,Sisworo Gautama Putra,"Ratu Dhenok, Syarief Friant, Karsiman Gada, Johny Indo",1991,80,"Drama, Fantasy, Horror",,5.9,,
https://www.imdb.com/title/tt0104667/,Lady Dragon,"An ex-CIA agent (Kathy Gallagher) living in Indonesia tracks Ludvig Hauptman, the arms dealer who killed her husband. Along the way, she meets a young boy and his grandfather, who teach her in the ways of the Lady Dragon.",David Worth,"Cynthia Rothrock, Richard Norton, Robert Ginty, Bella Esperance",1992,97,"Action, Crime, Drama",R,5.0,,
https://www.imdb.com/title/tt11886096/,Under the Age,The story of coming of age. No restrictions. Exploring without limits. A new student comes to the most favorite high schools in Jakarta. Her innocent and fresh beauty catches the eyes of the young guys there.,Emil Heradi,"Angga Yunanda, Yoriko Angeline, Shenina Cinnamon, Amel Carla",2020,92,"Drama, Romance",TV-14,5.6,,
https://www.imdb.com/title/tt7981492/,Sabrina,A toy manufacturer and his wife are terrorized by a demon after their orphaned niece tries to call her late mother's spirit.,Rocky Soraya,"Luna Maya, Christian Sugiono, Sara Wijayanto, Jeremy Thomas",2018,113,"Horror, Thriller",17+,4.2,,
https://www.imdb.com/title/tt15206580/,Little Mom,A 16-year-old girl tries to keep her pregnancy a secret from her friends and school so she doesn't get expelled from school.,,"Rhani, Mira Asmara, Natasha Wilona, Al Ghazali",2021,,"Drama, Romance",Not Rated,7.4,,
https://www.imdb.com/title/tt27449521/,Bukannya Aku Tidak Mau Nikah,A woman finds her true love in Bali but gets caught in a dilemma between choosing her fiancé or following her heart.,Guntur Soeharjanto,"Amanda Rawles, Daffa Wardhana, Roy Sungkono, Wulan Guritno",2023,96,Drama,13+,7.9,,
https://www.imdb.com/title/tt7329748/,Jomblo,"Friendship turns into rivalry when four single pals start looking for a girlfriend. The trouble is, finding one isn't as easy as they think.",Hanung Bramantyo,"Ge Pamungkas, Arie Kriting, Deva Mahenra, Richard Kyle",2017,110,Comedy,17+,6.0,,
https://www.imdb.com/title/tt0078113/,Primitif,"After a raft accident in the jungle, three anthropology students and their guides attempt to escape from a primitive cannibal tribe that has hunted them down.",Sisworo Gautama Putra,"Enny Haryono, Barry Prima, Johann Mardjono, Rukman Herman",1978,90,"Adventure, Horror",Not Rated,4.0,,
https://www.imdb.com/title/tt11926672/,Lantai 4,"Jonathan's family moves into a haunted apartment after facing financial ruin, where they experience terrifying paranormal activities endangering their lives.","Wahyu Nugroho, F.X. Purnomo","Yuki Kato, Ruth Marini, Aqila Nathaya, Tio Pakusadewo",2023,99,"Horror, Thriller",17+,3.7,,
https://www.imdb.com/title/tt10011534/,Pohon Terkenal,"As a new cadet at the Police Academy, Semarang, Bara Maulana, Ayu Sekarwati and Johanes Solossa have to say goodbye to normal teenage lives. Their future is no longer their own. Who will ...","Annisa Meutia, Monty Tiwa","Umay Shahab, Laura Theux, Raim Laode, Cok Simbara",2019,96,Drama,13+,6.8,,
https://www.imdb.com/title/tt2589132/,Habibie & Ainun,"This movie is based on the memoir written by the 3rd President of Indonesia and one of the world-famous engineer, B.J. Habibie about his wife, Hasri Ainun Habibie.",Faozan Rizal,"Reza Rahadian, Bunga Citra Lestari, Tio Pakusadewo, Ratna Riantiarno",2012,120,"Biography, Drama, Romance",TV-14,7.6,,
https://www.imdb.com/title/tt18748928/,Gara-Gara Warisan,A dying widower gathers his kids to decide who will receive his inheritance. Past secrets are revealed until one is chosen to inherit everything.,Muhadkly Acho,"Oka Antara, Indah Permatasari, Ge Pamungkas, Yayu A.W. Unru",2022,117,"Comedy, Drama",TV-G,7.3,,
https://www.imdb.com/title/tt22136838/,Tegar,"Tegar, a child with disability, wants to be like normal children: make friends and go to school. On his 10th birthday, Tegar shares his dream with his grandfather.",Anggi Frisca,"M. Aldifi Tegarajasa, Deddy Mizwar, Sha Ine Febriyanti, Joanita Chatarine",2022,92,Drama,SU,8.6,,
https://www.imdb.com/title/tt8591966/,Darna ajaib,"Blessed with superhuman / Superman-like abilities since birth, Darna battles the evil Maria, a former childhood friend who's now possessed by an evil spirit.",Liliek Sudjio,"Hamid Arief, Dian Ariestya, Emilia Djayakusuma, Rina Hassim",1980,95,Fantasy,,,,
https://www.imdb.com/title/tt0307920/,What's Up with Cinta?,A popular girl has to choose whether she wants to stay as a part of her clique or fall for the brooding literature-loving boy in her school.,Rudy Soedjarwo,"Dian Sastrowardoyo, Nicholas Saputra, Ladya Cheryl, Titi Kamal",2002,112,"Drama, Romance",TV-14,7.7,,
https://www.imdb.com/title/tt6409782/,The Doll 2,"A mother uses her deceased daughter's doll as a medium to communicate with her, but the consequences are chilling.",Rocky Soraya,"Herjunot Ali, Luna Maya, Sara Wijayanto, Maria Sabta",2017,117,"Horror, Thriller",TV-MA,5.2,,
https://www.imdb.com/title/tt0959434/,Belahan Jiwa,"Cairo, Baby Blue, Arimbi, and Farlyna are a soulmates. They think they have a connection each other and it's reveals from when they are have a boyfriend. Unknowingly by them, the quartet ...",Sekar Ayu Asmara,"Endhita, Ria Irawan, Indah Kalalo, Surya Saputra",2005,,Thriller,,6.5,,
https://www.imdb.com/title/tt23060722/,Cross the Line,Maya and Haris try to work as migrant workers in Singapore to change their fate. But all did not go according to plan. Their relationship is separated because of the problems of life. In ...,Robby Ertanto,"Chicco Kurniawan, Shenina Cinnamon, Sendy Febrina, Ony Serojawati Hafiedz",2022,70,Drama,17+,6.6,,
https://www.imdb.com/title/tt8463722/,Alas Pati: Hutan Mati,"For fame, Raya and his friends came to the haunted area. When making video, one of them died. They decided to flee but the ghost is coming with them.",Jose Poernomo,"Nikita Willy, Jeff Smith, Naomi Paulinda, Roy Sungkono",2018,82,"Adventure, Horror, Thriller",17+,4.3,,
https://www.imdb.com/title/tt12747222/,Dear Nathan: Thank You Salma,Nathan and Salma enter the world of social activism. Salma chooses to express himself digitally while Nathan chooses to take to the streets. This difference sparked a big fight when Nathan is involved in a big riot at a demonstration.,Kuntz Agus,"Amanda Rawles, Jefri Nichol, Ardhito Pramono, Indah Permatasari",2022,112,"Drama, Romance",13+,7.0,,
https://www.imdb.com/title/tt10300710/,Hit & Run,"A celebrity policeman who is followed by cameras everywhere because he has his own reality show. He is assigned to arrest a drug kingpin who has just escaped from prison. Unfortunately, this time he must be paired with a conman.",Ody C. Harahap,"Joe Taslim, Chandra Liow, Tatjana Saphira, Jefri Nichol",2019,114,"Action, Comedy",Not Rated,6.2,,
https://www.imdb.com/title/tt24542120/,Switchover,"Anna's return to Bandung brought happiness to Jones, her father. They will start a new life and repeat the precious moments lost since Jones decided to divorce Anna's mother. Unfortunately,...",,"Adhisty Zara, Pras Mulya, Emir Mahira, Fadly Faisal",2023,,"Action, Romance",13+,7.8,,
https://www.imdb.com/title/tt6730970/,212 Warrior,"Indonesia, the 16th century, Wiro Sableng, a disciple from a mysterious Warrior named Sinto Gendeng, got a mission from his Master to take down Mahesa Birawa, her former disciple who betrayed her.",Angga Dwimas Sasongko,"Vino G. Bastian, Yayan Ruhian, Fariz Alfarazi, Ruth Marini",2018,123,"Action, Adventure, Comedy",TV-14,6.9,,
https://www.imdb.com/title/tt23185542/,Surat Cinta Untuk Starla: The Series,Starla and Hema struggle to prioritize their relationship; married or pursuing a career? The presence of Randy and Merlin did a split.,,"Raihan Prabowo, Jefri Nichol, Caitlin Halderman, Jonathan Andriano",2022-2023,44,"Drama, Romance",13+,8.5,,
https://www.imdb.com/title/tt19366946/,Cinta Subuh,"Angga, a student who rarely prays on time, falls in love with the intelligent and religious Ratih. Angga's uniqueness, sincerity, cheerfulness, and demeanor made Ratih want to open her heart.",Indra Gunawan,"Dinda Hauw, Roger Danuarta, Rey Mbayang, Dimas Seto",2022,112,"Drama, Romance",R13+,8.3,,
