url,title,description,director,stars,year,runtime,genre,rating,imdb_score,metascore,gross
https://www.imdb.com/title/tt6688108/,Ateng Mata Keranjang,,Asrul Sani,"Ateng, Iskak, Azwar An, Said Effendy",1975,,Comedy,,7.3,,
https://www.imdb.com/title/tt5861862/,The Plague,a girl takes care of his boyfriend's sick cat during his trip to another town.,,,2016,16,"Short, Mystery, Romance",,,,
https://www.imdb.com/title/tt8751890/,Penetralia Dance - Unity In Diversity,A story of a dance leader's team that faces a big problem to be united in diversity.,William Sanjaya,"Thia Agustin, Angel, David Awe, Nathania Edlin",2018,6,"Short, Drama",,,,
https://www.imdb.com/title/tt21366892/,Hoax,A story about a man who sell a Facebook account full with hoax content for his own profit.,Krisna L. Salya,"Rama DeRanau, Robert Zahir",2017,,"Short, Comedy",,8.5,,
https://www.imdb.com/title/tt15876482/,Crimson Crisis,Protagonist found himself turned into his dark and sinister side as he ignores the sadness that his Girlfriend brought,Nier Castielroy,"Wisnu Heru Luhur, Lia Shafira, Christian Chandra, Holga Natasha",2015,13,"Short, Thriller",,,,
https://www.imdb.com/title/tt2156384/,Ummi Aminah,"Ummi Aminah (Nani Widjaja), an ustazah who has thousands of faithful worshipers. wherever he gives the sermon, the mosque is always packed full. In fact, he never asked for payment. Ummi ...",Aditya Gumay,"Nani Widjaja, Gatot Brajamusti, Aty Cancer, Budi Chairul",2012,104,Drama,,7.8,,
https://www.imdb.com/title/tt12217658/,Apakah Salah Menolak Pagi Datang,Recounts the reformation era with two young men who wanted to bring down Suharto at that time,Tresna Rasendriya Guretno Karto Suwaryo,"Dyah Aniek, Arif, Davin Ezra, Retno Yunitawati",2020,28,"Short, Family",,,,
https://www.imdb.com/title/tt0345131/,Di dadaku ada cinta,,,"Paramitha Rusady, Rano Karno",1986,,"Drama, Romance",,,,
https://www.imdb.com/title/tt2805238/,Thirst,"A man is trapped in an unknown room with an empty glass. The thing is, he's feeling thirsty...",Bawuk Respati,Ulvi Fadill,2013,4,"Short, Fantasy, Mystery",,,,
https://www.imdb.com/title/tt22182618/,Mining for Civilization,,,,2013,,"Documentary, Short",,,,
https://www.imdb.com/title/tt4235448/,Waiting for Colors,"A man stopped at the traffic light while riding his motorbike. As he waited for the light to change, he saw his co worker across the street, steeling himself to initiate contact, before the two embark on sharing a relationship.",Adriyanto Dewo,"Rangga Djoned, Albert Halim",2012,10,"Short, Drama",,,,
https://www.imdb.com/title/tt3798112/,The Rain After,"This is part of a project called 'Waiting the Rain Falls' in separate areas through out Jakarta, the capital city of Indonesia. This film is shot in the first apartment complex built in Jakarta during the Soeharto regime.",,,2014,13,"Documentary, Short, Comedy",,,,
https://www.imdb.com/title/tt5204444/,Kepulihan: When the Waters Recede,When we first met Pak Yadi in 2004 on the island of Sumatra he took us on a short walk to a makeshift gravesite where he had buried 15 family members after a series of tsunamis killed more ...,,,2015,21,"Documentary, Short",,,,
https://www.imdb.com/title/tt16996946/,Traktor Benyamin,,Lilik Sudjio,"Hamid Arief, Lenny Marlina, Benyamin S.",1975,,"Adventure, Comedy, Drama",,,,
https://www.imdb.com/title/tt12222952/,Harmoni,,,,2015,,"Short, Drama",,,,
https://www.imdb.com/title/tt9762274/,2econd Chance,,,"Arie Kriting, Ge Pamungkas, Ernest Prakasa, Ulfa Triani",2014-2015,15,Comedy,,,,
https://www.imdb.com/title/tt1846692/,Pat Bie To,,,,1933,,,,,,
https://www.imdb.com/title/tt24327452/,Sentuhan Cinta,"Nonon, a prostitute, has no other career path when her father stops working, and her mother's illness require an expensive surgery. To be a prostitute, she has to learn how to seek men and ...",M. Endraatmadja,"Yatti Octavia, Sophan Sophiaan, Robby Sugara, W.D. Mochtar",1976,106,Drama,,,,
https://www.imdb.com/title/tt1227784/,Kekasih,,Wisnu Adi,"Angga Dwisaputra, Vonny Kristianda, Pitradjaya Burnama, Donny Damara",2008,90,Drama,,5.0,,
https://www.imdb.com/title/tt0345785/,Pergaulan,,Yonky Souhoka,"Sally Marcellina, F.X. Bambang, Bagoes Z. Galistan, Welda Hidayat",1994,98,Drama,,,,
https://www.imdb.com/title/tt14990420/,Train,,Rezy Junio Bernessa,Setya Rimba,2020,,"Short, Drama",,,,
https://www.imdb.com/title/tt5971782/,Berandalliar,,Dirar Renaldi,"Kevin Adiguna, Afwanda Andriansyah, Adam Bagas, Dio Bayu",2016,,"Short, Action",,,,
https://www.imdb.com/title/tt14948190/,The Grudge of Rell Bintaro's Soul,"The train crash on 19 October 1987 in Bintaro, was claimed to bring out follow-up stories such as the appearance of a rolling head, the sound of crying, and a ghost in ragged clothes from dusk to midnight.",Wisnu Kuncoro,"Adjie Pangestu, Bella Shofie, Yeyen Lydia, Pak Tarno",2013,77,Horror,,,,
https://www.imdb.com/title/tt6005540/,The Underdog,,Roby Eka,"Tegar Widyalaksono, Tanasya Noer, Rheza Adidarma, Oki Maulana",2011,27,"Short, Crime, Drama",,9.0,,
https://www.imdb.com/title/tt2028506/,Kabar Gembira,,Nicholas Yudifar,"Damas Cendekia, Balham Wadja Siagian, Daffa Sikumbang",2009,22,Short,,,,
https://www.imdb.com/title/tt21358080/,Unbaedah,Baedah was terrorized by her neighbors because she often took food rations for other neighbors in the seven daily death events.,Iqbal Ariefurrahman,"Siti Fauziah, Isma Imung, Devina Aureel, Bandel Ilyas",2019,15,"Short, Comedy, Horror",,,,
https://www.imdb.com/title/tt9221256/,Tarmina,"Tarmina divorces Hadi and abandons their family. She quickly remarries, taking a rich tycoon as her second husband but when he has an accident when Hadi is nearby she accuses her former husband of the deed.",Liliek Sudjio,"Astaman, Djauhari Effendi, A. Hadi, Endang Kusdiningsih",1954,,Drama,,,,
https://www.imdb.com/title/tt16531404/,My Dear Spectre,"When a woman gets home at night after a hard day's work, a spectre of someone from her past suddenly appears to haunt her every footstep.",Kiky Ramadhan,"Tamara Putri, Julio Rionaldo",2021,6,"Short, Romance",SU,,,
https://www.imdb.com/title/tt1988598/,Di Atas Kanvas Cinta,A well-known painter lost his passion towards painting. He needs a muse only to find that the muse comes with a huge mystery from the past.,Damien Dematra,"Virda Anggraini, Keke Ansory, Gilang, Kian Kuspratomo",2009,,Drama,,,,
https://www.imdb.com/title/tt7214062/,Menarung Jiwani,"Menarung Jiwani is a film about Balinese barong dancer. Barong dancers are expected to have strong physical body figure, especially in the legs and arms. In general, the biggest pedestal to...",,,2016,40,"Short, Drama",,,,
https://www.imdb.com/title/tt8516632/,I Bugs,,Nick Calpakdjian,George Oktavanius Mambo,2020,,Documentary,,,,
https://www.imdb.com/title/tt3215220/,Rock for Kamtis,,Agni Tirta,"Ari Soekamti, Dori Soekamti, Erix Soekamti",2013,,"Documentary, Music",,,,
https://www.imdb.com/title/tt1795627/,Nakalnya anak-anak,,Susilo S.W.D.,"Zainal Abidin, Gina Adriana, Kiki Amelia, Endang Astuti",1980,105,Family,,,,
https://www.imdb.com/title/tt22037470/,A Sleep,A film student just finished his experimental short film project. But he's in doubt. So he ask his friend to give an opinion about it.,Ahmad Fajar,Ahmad Fajar,2022,7,"Short, Drama",,,,
https://www.imdb.com/title/tt7222662/,Sonix X.E.: The Paranormal,This Movie Is parody of SONIC X.E,,"Dzakwan, Riri, Deni, Rehan",2017,,"Short, Mystery",,7.7,,
https://www.imdb.com/title/tt2205554/,Rumah Hantu Pasar Malam,,Arie Azis,"Rebecca Reijman, Uli Auliani, Amel Alvie, Billy Chong",2012,74,Horror,,3.1,,
https://www.imdb.com/title/tt27817118/,The Chicken Who isn't There,"After his father's sudden death, Ramar has to take care of the family's chicken farm. While denying his grief, Ramar slowly remembers what the farm actually means to him and solve his several things with the family.",Hadafi Raihan Karim,"Anton E. Girgis, Endang Rosyid",2023,16,"Short, Drama",,,,
https://www.imdb.com/title/tt27843088/,Kance,,Krisna L. Salya,"Ferdy Damanztio, Tyo Janez, Rino Mangunsaputro, Gracia Marcilia",2017,67,Drama,,,,
https://www.imdb.com/title/tt14018614/,Friday Night Shift,An employee work on the night shift. She might not be alone.,Agung Aksara,"Nissy Ariana Meinard, Dana Wardhana",2020,3,"Short, Horror",,,,
https://www.imdb.com/title/tt2286628/,Last Night,"A short film shot over a 14 hour period (4pm to 6am) in 7 locations. The actors were only given a storyline, character sketches and dialog guidelines. The dialog is improvisation and some ...",Soma Helmi,"Corey Adams, Sandrayati Fay",2012,18,"Short, Drama, Romance",,,,
https://www.imdb.com/title/tt4996396/,Merangkai Pelangi,,Yudha Wibisono,"Gorby Rizon, Jenny Sekartaji, Yudha Wibisono",2014,11,"Short, Drama, Romance",,,,
https://www.imdb.com/title/tt6683002/,Painted Laws,"Two star crossed lovers, who just knew they are related, fight against traditional society's law and then must face the consequences.",George Timothy,"Putri Ayudya, John Capri, Ade Firman Hakim, Sri Yatun",2016,13,"Short, Drama",,,,
https://www.imdb.com/title/tt22817140/,Bukan Anak Meriam,A husband and wife have been wanting a baby for a long time so they perform a ritual that is believed to bring good things.,Nehemia Pareang,"Laras Sardi, Erick Estrada, Dina Triastuti, Jehan Fransisca",2022,11,"Short, Comedy, Drama",,,,
https://www.imdb.com/title/tt10018108/,Masuk,"Two people meets in front of a door, they want to get in the door even though they were already dead.",Zidny Nafian,"Rafael Miku Beding, Kharima Hasna Berliana, Yovina Christin",2012,6,"Short, Fantasy",,,,
https://www.imdb.com/title/tt2172999/,The Mummy Thief,,Agung Setyawan,Kari Herbert,2008,48,Documentary,,,,
https://www.imdb.com/title/tt5588138/,Dk1,Perspective of Jakarta people from various social class toward the leadership in the city they live.,,,2016,11,"Documentary, Short",,,,
https://www.imdb.com/title/tt7522016/,She Goes Somewhere,"After being beaten by her husband, Nia persuades her son to go to a carnaval to entertain herself.",,,2017,17,"Short, Adventure, Drama",,,,
https://www.imdb.com/title/tt0345324/,Gema kampus 66,,Nico Pelamonia,"Ariessa Suryo, Nurul Arifin, Deddy Mizwar, Cok Simbara",1991,,"Drama, War",,,,
https://www.imdb.com/title/tt3853676/,"You Got the Money, I Got the Soul",An experimental look at the dividing gap between the rich and the poor.,,,2014,8,"Short, History",,,,
https://www.imdb.com/title/tt4088916/,Mama malind su hilang,,Nanang Sanjaya,"Amandus Gebze, Bonifacius Gebze, Moses Kaize, Yosep Emanuel Ndiken",2012,21,"Documentary, Short",,,,
https://www.imdb.com/title/tt7117454/,Balik Jakarta,"A grumpy German tourist, with a help from a motorcycle taxi driver, search his childhood house in Jakarta, with an old picture as the only clue.",Jason Iskandar,"Fred Neust, Yoga Mohamad",2016,25,"Short, Comedy, Drama",,7.5,,
https://www.imdb.com/title/tt28494034/,Jomblo Ngenes,A geeky man falls in love with a woman who has been bothering him for a hundred days.,Sridhar Jetty,"Kevin Julio, Jessica Mila, Fendy Chow, Adjis Doaibu",2017,79,"Comedy, Romance",,,,
https://www.imdb.com/title/tt1102329/,Si djimat,,Kurnaen Suhardiman,"Ateng, Atmonadi, Ratmi B-29, S. Bagio",1963,,,,,,
https://www.imdb.com/title/tt2834026/,A Silent Wait,,Nurman Hakim,"Hessa Nurhayati, David Wibowo",2009,25,"Short, Drama",,,,
https://www.imdb.com/title/tt8660340/,Goyang Kubur Mandi Darah,"Intan, Wiwid and Depi were mourning. Their best friend, Nisa was killed mysteriously. The three girls held an alcohol party and having a ritual dance called ""Goyang Kubur"" to remember Nisa. But suddenly an uninvited guest come.",Azzam Fi Rullah,"Tara Ellena, Pucil Nataart, Sigit Pradityo, Venna Violita",2018,,"Short, Horror",,7.3,,
https://www.imdb.com/title/tt1227866/,Jang djatuh dikaki lelaki,,Nico Pelamonia,"Rachmat Hidayat, Rima Melati, Rahayu Effendi, Sri Harto",1971,106,,,,,
https://www.imdb.com/title/tt1196769/,Jauh di mata,,Willy Wilianto,"Ida Abdi, Ratmi B-29, Astri Ivo, Brigitta Maria",1973,108,Drama,,,,
https://www.imdb.com/title/tt1537896/,Selendang Rocker,,Awi Suryadi,"Candil, Saykoji, Ramzi, Edric Tjandra",2009,89,"Comedy, Music",,5.8,,
https://www.imdb.com/title/tt27936855/,The Tragic Victims of Robot Trading and Binary Option Scams,,,"Aje, Vania Devina Budiutami, Jimmy Muamar, Maru Nazara",2022,10,Documentary,,,,
https://www.imdb.com/title/tt21746160/,Utan Rambutan,"Utan wants to fly in the sky like a bird, but Utan is only a rambutan fruit stuck in a tree.",Andra Fembriarto,"Andra Fembriarto, Ari Larinka, Grace Tan-Johannes",2019,8,"Animation, Short, Adventure",,,,
https://www.imdb.com/title/tt1480821/,Manusia berilmu gai,,Liliek Sudjio,"Teddy Purba, Alicia Djohar, Hamid Arief, Yayuk Suseno",1981,112,"Drama, Mystery",,,,
https://www.imdb.com/title/tt7552764/,Diorama,"A guy who found an old photo album and realizes he was a bad person. As soon as he realize, he finds himself going back to his past and try to change everything he regret the most.",,,2017,5,"Short, Drama",,,,
https://www.imdb.com/title/tt14245468/,Subaja,,,,2021,,"Short, Action",,,,
https://www.imdb.com/title/tt16806330/,Under the Sun,,,,2020,,Short,,,,
https://www.imdb.com/title/tt2668934/,Bangkitnya Suster Gepeng,,K. Team,"Jenny Cortez, Roro Fitria, Shiddiq Kamidi, Baby Margaretha",2012,77,Horror,,4.2,,
https://www.imdb.com/title/tt5199102/,Angker,,Muhammad Yusuf,"Lia Waode, Muhammad Iqbal, Armeena Yusuf, Adinda Divia",2014,90,Horror,,6.8,,
https://www.imdb.com/title/tt10576478/,Stephanie Poetri: I Love You 3000,,"Joey Faqih, Stephanie Poetri",Stephanie Poetri,2019,3,Music,,,,
https://www.imdb.com/title/tt26687407/,On the Lightness of Being,"Amar, a man is holding hostage of a woman, whom he believes is his wife, in hopes bring back memories of them being together. However, she declines the fact that they know each other at all.",Garry Christian,"Johannes de Britto, Nelly Sukma",2022,19,"Short, Drama",,,,
https://www.imdb.com/title/tt21353912/,Kasat Mata,"The disaster of the 2009 Montara Oil Refinery spill in the Timor Sea, East Nusa Tenggara, and the impact on fishermen and seaweed farmers over time.",Sari Pololessy,Arief Maulana,2020,,"Documentary, Animation, Short",,,,
https://www.imdb.com/title/tt8489050/,It's Not Here Anymore,"Mario tried to end his relationship with Sonia, without hurting both.",Zidny Nafian,"Amanda Kusai, Ivan Oktavian",2012,12,"Short, Romance",,,,
https://www.imdb.com/title/tt14852334/,The EndGame,The Final Round Against Corruption. Will this really be the last round against corruption?,Dandhy Laksono,Dan Matteucci,2021,115,Documentary,,,,
https://www.imdb.com/title/tt13537096/,Solitary,,,,2015,24,"Documentary, Short",,,,
https://www.imdb.com/title/tt14988570/,Quarantine,,Rezy Junio Bernessa,"Rezy Junio Bernessa, Luqman Ski",2020,,"Short, Thriller",,,,
https://www.imdb.com/title/tt16806848/,Raja Copet,The story is about pickpocketing and the organization that Beniman leads.,Syamsul Fuad,"Kardjo Ac-Dc, Hamid Arief, Idjah Bomber, Cahyono",1977,85,Comedy,,7.8,,
https://www.imdb.com/title/tt7748186/,Way of Angklung,"What the Bamboo feel when deprived of their roots, taken away from their home, cut into pieces, until they are reunited as an Angklung, Indonesia Traditional musical instrument that has a beautiful sound.",,,2017,16,"Documentary, Short",,,,
https://www.imdb.com/title/tt3028406/,Rahasia Sang Penari,,,"Adfal, Irene Justine, Fitrie Rachmadhina, Taufan Wahyudi",2013,85,Drama,,,,
https://www.imdb.com/title/tt13528932/,Bodog and Darpig: Short Show,A short version of Bodog and Darpig. While he comes back alive who this doll is that someone wants to see anything. Bodog and Darpig are animals with dogs and pigs for the series in this ...,,"Rodza, Rodza, Rodza",2018,5,"Short, Action",,,,
https://www.imdb.com/title/tt11097388/,On the Spot: Around the World in 9 Months,,,,2015-2016,52,Documentary,,,,
https://www.imdb.com/title/tt1227924/,Yang terbelenggu,,Nico Pelamonia,"Johan Saimima, Yenny Farida, Nina Anwar, Kamsul Chandrajaya",1984,90,Drama,,,,
https://www.imdb.com/title/tt18364434/,Horor Pendek,"A collection of stories that will pull you into the dark abyss of life that you never imagined before. A story that will open your eyes that there are always horrors around us, even the unexpected ones.",,"Aggi Dilimanto, Dea Panendra, Santosa Amin, Nurul Ulfa",2021,,Horror,,,,
https://www.imdb.com/title/tt28235991/,Move: In Your Face,,Aditya Ryandana,Samuel Avrillian,2021,,"Short, Sport",,,,
https://www.imdb.com/title/tt6753560/,Liburan Seniman,,Usmar Ismail,"M.S. Derita, Fenty Effendi, Sandy Suwardi Hasan, Rachmat Hidayat",1965,,Drama,,,,
https://www.imdb.com/title/tt15731382/,Once Upon a Time in Chinatown,,,"Lie Tek Kwie, Zack Lee, Tirta Lie",2021,,Documentary,,,,
https://www.imdb.com/title/tt4711572/,Prisoner of Love: Myuran Sukumaran...,"""If you don't accept people can change ~ no one has an incentive to change...""",Karen Gall,"Myuran Sukumaran, Andrew Chan, Ivar Schou, Nico Vrielink",2015,63,Documentary,,,,
